post_slug,image_position,image_path,current_alt,status,proposed_alt,confidence,reasoning
useful-design-resources-fall-2020,1,/blog/assets/useful-design-resources-fall-2020/img-1.webp,,missing,Font Of Web design work featured in the article,high,Person name from heading
useful-design-resources-fall-2020,2,/blog/assets/useful-design-resources-fall-2020/img-2.webp,,missing,Design example illustrating making layout grids work for you,medium,Generic heading-based alt
useful-design-resources-fall-2020,3,/blog/assets/useful-design-resources-fall-2020/img-3.webp,,missing,Design example illustrating screenbean,medium,Generic heading-based alt
useful-design-resources-fall-2020,4,/blog/assets/useful-design-resources-fall-2020/img-4.webp,,missing,Design example illustrating delightful micro-interactions,medium,Generic heading-based alt
useful-design-resources-fall-2020,5,/blog/assets/useful-design-resources-fall-2020/img-5.webp,,missing,Glyphs Icons design work featured in the article,high,Person name from heading
useful-design-resources-fall-2020,6,/blog/assets/useful-design-resources-fall-2020/img-6.webp,,missing,Phosphor Icons design work featured in the article,high,Person name from heading
useful-design-resources-fall-2020,7,/blog/assets/useful-design-resources-fall-2020/img-7.webp,,missing,Layoutit Grid design work featured in the article,high,Person name from heading
useful-design-resources-fall-2020,8,/blog/assets/useful-design-resources-fall-2020/img-8.webp,,missing,Design example illustrating ui coach,medium,Generic heading-based alt
useful-design-resources-fall-2020,9,/blog/assets/useful-design-resources-fall-2020/img-9.webp,,missing,Design example illustrating style guides inspiration,medium,Generic heading-based alt
useful-design-resources-fall-2020,10,/blog/assets/useful-design-resources-fall-2020/img-10.webp,,missing,Design example illustrating ux tools survey 2020,medium,Generic heading-based alt
useful-design-resources-fall-2020,11,/blog/assets/useful-design-resources-fall-2020/img-11.webp,,missing,Design example illustrating aspectapp web tool,medium,Generic heading-based alt
useful-design-resources-fall-2020,12,/blog/assets/useful-design-resources-fall-2020/img-12.webp,,missing,Design example illustrating kolumna grid generator,medium,Generic heading-based alt
useful-design-resources-fall-2020,13,/blog/assets/useful-design-resources-fall-2020/img-13.webp,,missing,Design example illustrating responsive grid: ultimate guide,medium,Generic heading-based alt
using-quickbooks-to-calculate-saas-growth,1,/blog/assets/using-quickbooks-to-calculate-saas-growth/img-1.webp,,missing,Design example illustrating understanding organic saas growth: a strategic deep dive,medium,Generic heading-based alt
venice-ai-tool-private-uncensored,0,/blog/covers/venice-ai-tool-private-uncensored.webp,Venice.ai: The designer’s and developer’s guide to uncensored and private AI tools,generic-templated,"Generate wireframes, code, and edgy visuals without censorship",medium,Cover from frontmatter description
venice-ai-tool-private-uncensored,1,/blog/assets/venice-ai-tool-private-uncensored/img-1.webp,,missing,Design example illustrating the $vvv token is more than just crypto hype,medium,Generic heading-based alt
venice-ai-tool-private-uncensored,2,/blog/assets/venice-ai-tool-private-uncensored/img-2.webp,,missing,"Design example illustrating made for developers, by developers",medium,Generic heading-based alt
visual-elements-in-email-marketing,1,/blog/assets/visual-elements-in-email-marketing/img-1.webp,,missing,Design example illustrating the importance of visual elements in email marketing,medium,Generic heading-based alt
visual-elements-in-email-marketing,2,/blog/assets/visual-elements-in-email-marketing/img-2.webp,,missing,Design example illustrating animated gifs,medium,Generic heading-based alt
visual-elements-in-email-marketing,3,/blog/assets/visual-elements-in-email-marketing/img-3.webp,,missing,Design example illustrating call-to-action buttons,medium,Generic heading-based alt
visual-elements-in-email-marketing,4,/blog/assets/visual-elements-in-email-marketing/img-4.webp,,missing,Design example illustrating images and icons,medium,Generic heading-based alt
visual-elements-in-email-marketing,5,/blog/assets/visual-elements-in-email-marketing/img-5.webp,,missing,Design example illustrating videos,medium,Generic heading-based alt
visual-elements-in-email-marketing,6,/blog/assets/visual-elements-in-email-marketing/img-6.webp,,missing,Social Media Embeds design work featured in the article,high,Person name from heading
visual-elements-in-email-marketing,7,/blog/assets/visual-elements-in-email-marketing/img-7.webp,,missing,Design example illustrating qr codes,medium,Generic heading-based alt
visual-elements-in-email-marketing,8,/blog/assets/visual-elements-in-email-marketing/img-8.webp,,missing,Design example illustrating infographics,medium,Generic heading-based alt
why-apps-ux-is-getting-worse,1,/blog/assets/why-apps-ux-is-getting-worse/img-1.webp,,missing,Design where focus shifted to die (iphone photos) shown in example,high,State or variant from heading
why-designers-are-loosing-motivation,1,/blog/assets/why-designers-are-loosing-motivation/img-1.webp,,missing,Design example illustrating this pressure to keep learning,medium,Generic heading-based alt
why-designers-are-loosing-motivation,2,/blog/assets/why-designers-are-loosing-motivation/img-2.webp,,missing,Design example illustrating exploring new career paths,medium,Generic heading-based alt
why-some-designers-dislike-ai,1,/blog/assets/why-some-designers-dislike-ai/img-1.webp,,missing,Design example illustrating where ai is genuinely useful,medium,Generic heading-based alt
your-startups-user-persona-is-probably-wrong,0,/blog/covers/your-startups-user-persona-is-probably-wrong.webp,Your startup’s user persona is probably wrong (and it’s costing you),duplicate,"Why most startup user personas fail, and how to build one that truly drives product decisions",medium,Cover from frontmatter description
your-startups-user-persona-is-probably-wrong,1,/blog/assets/your-startups-user-persona-is-probably-wrong/img-1.webp,Your startup’s user persona is probably wrong (and it’s costing you),duplicate,Design usage example showing example: hamster cage accessories,medium,Use case heading
